42853,Markt 6
52351,Kölnstraße 49
22339,Hummelsbüttler Hauptstraße 35
04509,Markt 7
74182,Löwensteiner Straße 7
42103,Kasinostraße 30
97631,Hindenburgstraße 15
47051,Salvatorweg 16
85049,Schultheißstraße 95
70178,Senefelderstraße 11
63065,Bieberer Straße 28
21514,Nüssauer Weg 23
20355,Stadthausbrücke 1 - 3
20251,Eppendorfer Landstraße 103
55252,Peter-Sander-Straße 19
10178,Große Präsidentenstraße 5
12559,Alt-Müggelheim 1a
67227,Kantstraße 9
45665,Am Alten Kirchplatz 1a
56470,Bismarckstraße 4
39120,Leipziger Chaussee 57
24610,Kieler Straße 6
49593,Bramscher Straße 45
12203,Hindenburgdamm 51
22523,Pinneberger Chaussee 21B
23879,Königsberger Straße 17
56477,Hauptstraße 77
37154,Schuhstraße 8
22589,Sülldorfer Landstraße 94
07745,Magdelstieg 47
12437,Baumschulenstraße 1
94315,Heerstraße 74
53121,Erich-Hoffmann-Straße 7
66482,Wolfslochstraße 89
10245,Boxhagener Straße 60
22303,Mühlenkamp 18
90443,Gostenhofer Hauptstraße 18
76437,Kaiserstraße 23A
81541,Ohlmüllerstraße 12
80797,Schleißheimer Straße 98
47051,Düsseldorfer Straße 20
38259,Breslauer Straße 2
45219,Ruhrtalstraße 462
23554,Marienstraße 5
12057,Karl-Marx-Straße 242
45147,Gemarkenstraße 83
60389,Im Prüfling 42
49809,Lengericher Straße 7
10437,Lychener Straße 28
89284,Römerweg 1
40545,Wildenbruchstraße 82
04229,Industriestraße 38
30171,Marienstraße 38
90489,Freytagstraße 0
99086,Magdeburger Allee 37
30855,Hauptstraße 10
20537,Borgfelder Straße 16
41812,Hermann-Josef-Gormanns-Straße 11C
58507,Knapper Straße 6
40591,Kölner Landstraße 239 
45721,Lavesumer Straße 39
45239,Wigstraße 19
20095,Ferdinandstraße 55-57
68723,Luisenstraße 9
52349,Hirschgasse 4
46399,Ravardistraße 33
60314,Daimlerstraße 27
33659,Windelsbleicher Straße 246
14052,Reichsstraße 96
45257,Kupferdreher Straße 59
30900,Bissendorfer Straße 32
50676,Mühlenbach 18
52074,Vaalser Straße 157
13581,Seeburger Straße 47
44866,Oststraße 30
35390,Schulstraße 9
10965,Heimstraße 8
26197,Bahnhofstraße 9b
89073,König-Wilhelm-Straße 4
58675,Hönnetalstraße 252
90478,Stephanstraße 60
33607,Heeper Straße 108
20148,Rothenbaumchaussee 109
28307,Mahndorfer Heerstraße 99
26382,Bismarckstraße 133
67433,Hindenburgstraße 81
70199,Böheimstraße 55/1
80335,Sandstraße 29
55234,Turnhallenstraße 19
87616,Ruderatshofener Straße 7
42857,Schüttendelle 56
24149,Ostuferhafen 15
63128,Bensheimer Straße 2-10
39112,Halberstädter Straße 142
83026,Nußdorfer Straße 2
13469,Oraniendamm 59
10961,Bergmannstraße 96
13405,Scharnweberstraße 25
63329,Schulstraße 64
21682,Salzstraße 5-7
26388,Preußenstraße 69
15320,Karl-Marx-Allee 2
49205,Berliner Straße 10
52525,Buschstraße 24
88131,Alter Schulplatz 2
26127,Alexanderstraße 272
76646,Augartenstraße 1
46282,Ursulastraße 5
60487,Am Weingarten 12
44269,Benninghofer Straße 101
81375,Guardinistraße 4
29221,Hostmannstraße 12
78224,Rielasinger Straße 33
50129,Bergheimer Straße 10
56859,Koblenzerstraße 18
76189,Bernsteinstraße 20
30851,Hindenburgstraße 120
14471,Geschwister-Scholl-Straße 13
52134,Südstraße 6
77933,Freiburger Straße 1
10629,Leibnizstraße 56
65197,Klarenthaler Straße 24
53229,Siegburger Straße 8
45731,Isbruchstraße 1
67067,Eisenbahnstraße 8
44791,Castroper Straße 219
40549,Pestalozzistraße 38
30169,Goethestraße 47
20255,Osterstraße 167
55118,Kaiser-Wilhelm-Ring 23
12203,Hindenburgdamm 100
38855,Burgberg 15
40468,Wilseder Weg 1
81549,Tegernseer Landstraße 316
35683,Herwigstraße 20a
22529,Kollaustraße 8
73540,Hauptstraße 23
53225,Stiftsstraße 53
30165,Jahnplatz 2a
49090,Bramscher Straße 245
44379,Martener Straße 338
24568,Am Kretelmoor 20
38226,Mammutring 3
69124,Pleikartsförster Straße 98
01979,Wilhelm-Külz-Straße 32
60385,Höhenstraße 24
59821,Promenade 1
87437,Magnusstraße 9
90402,Willy-Brandt-Platz 4
09130,Markusstraße 29
65520,Frankfurter Straße 40
80639,Wotanstraße 91
41334,Im Hopfengarten 2
45219,Ruhrtalstraße 417
89073,Sterngasse 2
22926,Stormarnstraße 13-15
46284,Borkener Straße 179
71034,Königsberger Straße 16
52146,Friedrichstraße 55
85084,Wackerstraße 18
41065,Reyerhütter Straße 71
13403,Zobeltitzstraße 76
32791,In der Bülte 67
28832,Zum Achimer Bahnhof 31
51145,Kaiserstraße 118
58095,Körnerstraße 81-83
66629,Lindenbornstraße 24
40477,Kaiserswerther Straße 8
10715,Wilhelmsaue 110
44892,Am Neggenborn 4
95445,Bamberger Straße 26
60329,Taunusstraße 17A
13187,Florastraße 32
45772,Victoriastraße 70
93049,Franz-von-Taxis-Ring 49
71638,Hindenburgstraße 85
72766,Am Heilbrunnen 146
13595,Pichelsdorfer Straße 144
71120,Döffinger Straße 98
12059,Weigandufer 36
24534,Kieler Straße 20
75236,Hauptstraße 48
94113,Nibelungenstraße 4
10629,Wielandstraße 38
23560,Geniner Straße 157a
86167,Klausstraße 1
30161,Spichernstraße 9
30900,Am Markt 5
40627,Gerresheimer Landstraße 144
40470,Münsterstraße 300
42551,Hohenzollernstraße 52
21029,Bergedorfer Straße 138
04317,Täubchenweg 66-68
32425,Stiftsallee 48
47803,Westparkstraße 106
50733,Florastraße 37
70176,Breitscheidstraße 88
20357,Lagerstraße 17
14057,Kaiserdamm 26
45468,Eppinghofer Straße 105
01968,Lindenstraße 1D
70327,Großglocknerstraße 18
87600,Sudetenstraße 110
28816,Hauptstraße 62
50670,Neusser Straße 106
44575,Wittener Straße 32
35285,Steinweg 12
47803,Hülser Straße 154
31134,Dammstraße 24
04435,Schulstraße 6
06749,Laugkstraße 8
30952,Empelder Straße 4
39104,Listemannstraße 18
32756,Willy-Brandt-Platz 4
68159,H 7 30
21423,Bahnhofsplatz 3
53340,Hauptstraße 90
93049,Franz-von-Taxis-Ring 49a
50739,Liebigstraße 256
67549,Friedrich-Ebert-Straße 23
46284,Halterner Straße 96
10405,Winsstraße 1
66280,Sulzbachtalstraße 92
68159,Hafenstraße 46
93047,Unter den Schwibbögen 11
68199,Belfortstraße 43
53894,Mühlengasse 12
80807,Milbertshofener Straße 94
14129,Spanische Allee 41
46483,Moltkestraße 1
66129,Saargemünder Straße 177
80807,Leopoldstraße 257
74912,Grombacher Straße 1
20253,Eppendorfer Weg 221
22453,Kollaustraße 8
58644,In der Läger 4a
47137,Nombericher Straße 26
59964,Oberstraße 29
49740,Steintorstraße 1
63071,Waldstraße 132
47058,Mülheimer Straße 65
34225,Grüner Weg 41
37073,Theaterstraße 11a
32429,Lübbecker Straße 32
48159,Grevener Straße 16
10779,Landshuter Straße 1
64546,Rüsselsheimer Straße 7a
22111,Horner Landstraße 204
81827,Wasserburger Landstraße 185
27283,Untere Straße 5
45239,Grafenstraße 10
42699,Merscheider Straße 36
10785,Potsdamer Platz 3
45711,Danziger Straße 20
48147,Meßkamp 15
37085,Am Kalten Born 2a
58511,Schlachthausstraße 1
33330,Brockhäger Straße 15
66538,Hüttenbergstraße 44a
12059,Sonnenallee 148
47051,Claubergstraße 25
32108,Schülerstraße 7
86529,Georg-Alber-Straße 3b
22083,Weidestraße 129
78054,Arminstraße 27
80336,Landwehrstraße 4
22085,Kanalstraße 36
46537,Augustastraße 173
71063,Lange Straße 36
26123,Nadorster Straße 79
23556,Ziegelstraße 20
38446,Reislinger Straße 90
12169,Steglitzer Damm 90
48308,Grete-Schött-Ring 18
22761,Schützenstraße 9a
44379,Martener Straße 323
15320,Karl-Marx-Allee 2
24340,Gaehtjestraße 13
15738,Goethestraße 10a
28309,Sebaldsbrücker Heerstraße 162
07743,Löbdergraben 9a
48157,Eichhornweg 2
64283,Heidelberger Straße 15
46049,Concordiastraße 32
68169,Waldhofstraße 43a
28357,Edisonstraße 6
65185,Jahnstraße 22
74081,Jörg-Ratgeb-Platz 6
40477,Klever Straße 30
66424,Saarbrücker Straße 19
38239,Danziger Straße 70
59494,Kaiser-Otto-Weg 3
20459,Großneumarkt 58
33100,Detmolder Straße 196
22089,Hasselbrookstraße 1
53840,Kölner Straße 98
12053,Neckarstraße 2
14052,Stendelweg 2a
50933,Aachener Straße 500
48429,Osnabrücker Straße 233
40724,Hochdahler Straße 110
45141,Altenessener Straße 3
12163,Düppelstraße 41
10623,Bleibtreustraße 41
32427,Königstraße 128
44388,Provinzialstraße 21
47809,Hafenstraße 32
12107,Großbeerenstraße 51
80337,Waltherstraße 30
30167,Am Judenkirchhof 5
44867,Wattenscheider Hellweg 199
29323,Am Salzberg 1
53567,Honnefer Straße 28
41462,Further Straße 45
51373,Lichstraße 1
59077,Fritz-Husemann-Straße 24
42651,Kölner Straße 96
50674,Engelbertstraße 3
91056,Mönaustraße 61
56579,Westerwaldstraße 56
44577,Dortmunder Straße 164
33098,Giersstraße 29
26316,Nebbsallee 1
40880,Dieselstraße 9
21107,Vogelhüttendeich 50
49525,Lienener Straße 136
34123,Kasseler Straße 15
10245,Boxhagener Straße 121
10777,Regensburger Straße 1
80539,Maximilianstraße 10
80469,Auenstraße 100
45665,Dortmunder Straße 31
13055,Konrad-Wolf-Straße 114
57368,Meggener Straße 15
22175,Bramfelder Chaussee 373
44575,Biesenkamp 25
40225,Himmelgeister Straße 57
20355,Wexstraße 29
30419,Alte Stöckener Straße 15
82205,Waldstraße 1a
54290,Matthiasstraße 49
54346,Brückenstraße 32
59399,Nordwall 17
10435,Oderberger Straße 11
74336,Theodor-Heuss-Straße 2a
44357,Westerfilder Straße 36
85551,Zugspitzstraße 49
22765,Behringstraße 2
88069,Storchenstraße 21
61273,Bahnhofstraße 1A
22926,Stormarnstraße 4
53474,Jesuitenstraße 9
35781,Hainallee 6
86154,Donauwörther Straße 40
66538,Zweibrücker Straße 4
53179,Im Meisengarten 131
49846,Hauptstraße 33
64331,Darmstädter Straße 86
53173,Friesdorfer Straße 107
01796,Clara-Zetkin-Straße 13
01558,Gutenbergstraße 8
45468,Hans-Böckler-Platz 1-31
81739,Ulrich-von-Hutten-Straße 55
12101,Boelckestraße 108
66333,Völklinger Straße 95
37077,Hannoversche Straße 88
45326,Altenessener Straße 188
22459,Rebhuhnweg 24
45138,Kurfürstenstraße 34a
92436,Bodenwöhrer Straße 14
46519,Lindenallee 3
13088,Berliner Allee 130
70565,Schockenriedstraße 42
45661,Bochumer Straße 108
51147,Heidestraße 21
47051,Münzstraße 30
13595,Pichelsdorfer Straße 76
44359,Friedrich-Naumann-Straße 26
65195,Gneisenaustraße 21
45968,Roßheidestraße 220
42899,Barmer Straße 9
99084,Willy-Brandt-Platz 4
04860,Fischerstraße 24a
68163,Meerfeldstraße 82
51105,Allerseelenstraße 1
80331,Hochbrückenstraße 18
81243,Aubinger Straße 51
32339,Diepenauer Straße 36
08294,Rudolf-Weber-Straße 8
45879,Husemannstraße 55
20257,Langenfelder Damm 33
44791,Castroper Straße 234 b
39112,Klausenerstraße 53
52355,Agathastraße 58
50827,Subbelrather Straße 505
21335,Barckhausenstraße 23
09112,Reichsstraße 49
53894,Heerstraße 40
52068,Stolberger Straße 70
55743,Hauptstraße 26
12627,Rathener Straße 10
46047,Knappenstraße 68
73262,Blumenstraße 10
60599,Lettigkautweg 13
10969,Rudi-Dutschke Straße 28
17491,Ernst-Thälmann-Ring 56
41464,Rheydter Straße 48
10555,Gotzkowskystraße 10
85283,Schloßstraße 17A
41334,Kehrstraße 7
58239,Schützenstraße 2a
20095,Mohlenhofstraße 2
35792,Bahnhofstraße 9
41460,Bockholtstraße 43
39104,Otto-von-Guericke-Straße 48
80636,Lilli-Palmer-Straße 1
70178,Silberburgstraße 41
47228,Asterlager Straße 96
06184,Hallesche Straße 15a
47198,Augustastraße 66
27576,Hafenstraße 95
10785,Potsdamer Straße 40
26215,Hauptstraße 19
51061,Paulinenhofstraße 8
66424,Zweibrücker Straße 10
73033,Pfarrstraße 22
49082,Meller Straße 28
51379,Birkenbergstraße 24
58511,Honseler Straße 2
24837,Lattenkamp 3A
97421,Gunnar-Wester-Straße 6a
33739,Am Blackenhof 1
28207,Hastedter Heerstraße 283/285
44263,Steinkühlerweg 32
66578,Donnersbergstraße 2
25358,Elmshorner Straße 14
99423,Friedensstraße 38
30419,Altenauer Weg 5
04860,Bahnhofstraße 10A
50674,Brabanter Straße 5
10249,Hermann-Blankenstein-Straße 38
26386,Werdumer Straße 108
51429,Kölner Straße 69
59071,Alter Uentroper Weg 63
93047,Viereimergasse 2
38259,Braunschweiger Straße 108
80801,Agnesstraße 2
59174,Märkische Straße 13
88400,Bürgerturmstraße 9
89073,Karlstraße 19
58507,Knapper Straße 52
86154,Augustastraße 26
46397,Münsterstraße 69
50676,Mauritiussteinweg 53
86663,Hauptstraße 9
38644,Dörntener Straße 7
79108,Engesserstraße 4b
86167,Neuburger Straße 59
94032,Dr.-Hans-Kapfinger-Straße 30
63065,Bieberer Straße 71
51373,Breidenbachstraße 18
13581,Klosterstraße 3
12351,Johannisthaler Chaussee 307
10961,Blücherstraße 66a
92670,Stadtplatz 7
28790,Damm 21
53229,Müldorfer Straße 53
33330,Kahlertstraße 182
49090,Natruper Straße 230
10245,Boxhagener Straße 75
38122,Thiedestraße 2
01099,Königsbrücker Straße 50
33098,Borchener Straße 26
78166,Josefstraße 13
79780,Hauptstraße 3a
10961,Bergmannstraße 1
49074,Hasestraße 67
25436,Großer Wulfhagen 29
85435,Münchener Straße 34
44388,Werner Straße 1
70376,Brückenstraße 32
45130,Rüttenscheider Straße 133
74076,Sichererstraße 15
29640,Bahnhofstraße 15
44579,Lange Straße 82
45966,Möllerstraße 35
42103,Friedrich-Ebert-Straße 91 
42853,Nordstraße 61
59320,Bahnhofstraße 34
79539,Tumringer Straße 213
81539,Deisenhofener Straße 17
95444,Erlanger Straße 45
10999,Wiener Straße 69
55129,Carl-Zeiss-Straße 47
08280,Alberodaer Straße 126
13187,Florastraße 96a
10967,Kottbusser Damm 9
45127,Hachestraße 5
33699,Detmolder Straße 661
48151,Scharnhorststraße 25
63065,Aliceplatz 4
46399,Westend 31-39
20355,Johannes-Brahms-Platz 11
22297,Alsterdorfer Straße 228
39110,Liebknechtstraße 89
26919,Weserstraße 61
52072,Roermonder Straße 79
74072,Innsbrucker Straße 24
45968,Roßheidestraße 217
69483,Ludwigstraße 158
52074,Vaalser Straße 17
10625,Kantstraße 35
26386,Freiligrathstraße 181
33142,Königstraße 5
60433,Alt Eschersheim 38
23569,Tannenbergstraße 2-4
55252,Wiesbadener Straße 49
20099,Ellmenreichstraße 20
89079,Donautalstraße 20
70199,Adlerstraße 27
65183,Kastellstraße 10
86199,Edisonstraße 10
42389,Dieselstraße 20
38229,Werkstraße 38
24558,Edisonstraße 13
83278,Bahnhofstraße 15
42853,Blumenstraße 17-21
22767,Große Elbstraße 158
93053,Benzstraße 7
79108,Zähringer Straße 26
81667,Orleansstraße 21
38226,Berliner Straße 136
19322,Perleberger Straße 127
23936,An der Kastanienallee 9b
68309,Obere Riedstraße 36
44799,Wiemelhauser Straße 318
60316,Sandweg 18
46446,Wassenbergstraße 46
33102,Balhornstraße 30
29221,Im Kreise 25
66115,Luisenthaler Straße 87
10961,Bergmannstraße 19
09131,Frankenberger Straße 208
48431,Tichelkampstraße 1-3
10115,Torstraße 210
40789,Krummstraße 23
46145,Steinbrinkstraße 191
61206,Eisenbahnstraße 1
28857,Hauptstraße 59
12163,Deitmerstraße 14
67661,Kaiserstraße 77
13507,Alt-Tegel 11
53819,Zeithstraße 113
22453,Borsteler Chaussee 179
93047,Gesandtenstraße 10
48153,Düesbergweg 40
85051,Brunnenreuther Weg 2 1/2
67433,Friedrichstraße 8
76139,Schneidemühler Straße 14c
83352,Hauptstraße 4
52441,Kiffelberg 8
63303,Solmische-Weiher-Straße 27
63065,Querstraße 23
60486,Müllerstraße 28
40593,Koblenzer Straße 24
26603,Leerer Landstraße 11-13
89073,Ensingerstraße 27
09405,Rudolf-Breitscheid-Straße 38
37073,Goethe-Allee 11
76227,Gudrunstraße 1
50354,Luxemburger Straße 77
01067,Könneritzstraße 19
26382,Marktstraße 91
44534,Münsterstraße 126
68163,Lindenhofstraße 62
01109,Königsbrücker Landstraße 48
44329,Im Karrenberg 93
23569,Kücknitzer Hauptstraße 11
51429,Moitzfeld 72
68167,Eisenlohrstraße 8
93053,Griesbacherstraße 13
10243,Koppenstraße 41
53177,Burgstraße 62
46242,Herderstraße 39
04626,Crimmitschauer Straße 5
33098,Kilianstraße 53
13359,Prinzenallee 37
23570,Am Lotsenberg 3
54296,Kohlenstraße 64
48155,Wolbecker Straße 114
10365,Wotanstraße 15
32457,Schalksburgstraße 10
03238,Berliner Straße 45
59425,Provinzialstraße 21
12347,Tempelhofer Weg 44
97421,Niederwerrner Straße 62
39124,Lübecker Straße 128
85055,Unterhaunstädter Weg 3
44139,Gerstenstraße 2
28197,Woltmershauser Straße 256
57078,Hans-Böckler-Platz 3
53842,Sieglarer Straße 98
10827,Crellestraße 45
10965,Friesenstraße 13
45239,Velberter Straße 50
58507,Lennestraße 113
80333,Augustenstraße 16
22299,Himmelstraße 45
82031,Südliche Münchner Straße 24
10249,Barnimstraße 18
75323,Wilhelmstraße 29
50931,Dürener Straße 84
40223,Färberstraße 100
30519,Hildesheimer Straße 383
55252,Boelckestraße 57
55118,Kaiser-Karl-Ring 2
76187,Ludwig-Windthorst-Straße 3
07745,Friedrich-Zucker-Straße 1+3
70567,Plieninger Straße 14
70567,Plieninger Straße 10
66115,Burbacher Straße 29
97633,An der Bundesstraße 1
44379,Bärenbruch 4
56170,Engerser Landstraße 153
40472,Rather Kreuzweg 56
46537,Augustastraße 84
83435,Frühlingstraße 64
22047,Stephanstraße 139
75175,Altstädter Kirchenweg 17
52062,Rochusstraße 47
45128,Gutenbergstraße 29
60326,Mainzer Landstraße 239
24943,Willi-Sander-Platz 16
84478,Annabergplatz 2
25358,Elmshorner Straße 14
02977,Liselotte-Herrmann-Straße 98
45472,Humboldtstraße 32
38106,Bültenweg 95
69190,Heinrich-Lanz-Straße 6
86179,Königsbrunner Straße 93a
85521,Einsteinstraße 26
29323,Am Salzberg 1
48301,Otto-Hahn-Straße 106
45329,Altenessener Straße 432
10435,Knaackstraße 94
48147,Kanalstraße 49
04319,Riesaer Straße 116
74074,Werderstraße 159
41199,Burgfreiheit 43
07743,Steinweg 39
66333,Hauptstraße 236
50735,Niehler Kirchweg 218
13357,Prinzenallee 72-73
04229,Industriestraße 18
28195,Falkenstraße 44
28199,Langemarckstraße 52
97514,An der Aurach 18
44143,Körner Hellweg 108 
39124,Lübecker Straße 4
38518,Hamburger Straße 136
48431,Königseschstraße 49a
22767,Schumacherstraße 107
40721,Schwanenstraße 1-3
10179,Neue Jakobstraße 42
63571,Oberdorfstraße 4
41751,Lange Straße 7-9
45475,Kappenstraße 81
41236,Friedrich-Ebert-Straße 175
69120,Brückenstraße 38
42327,Bahnstraße 7a
82319,Luitpoldstraße 1
22083,Humboldtstraße 142
51373,Lichstraße 1
85221,Wieningerstraße 6
99097,Am Buchenberg 1a
23611,Dorfstraße 14
22305,Bramfelder Straße 97
80634,Blutenburgstraße 91
39124,Lübecker Straße 127
53113,Bonner Talweg 117
56068,Friedrich-Ebert-Ring 52
94032,Grünaustraße 12
22767,Große Elbstraße 131
15926,Am Markt 34
41061,Aachener Straße 98
23966,Philipp-Müller-Straße 25
90443,Landgrabenstraße 84
10243,Warschauer Straße 12
25436,Kleine Twiete 72
64850,Lindenstraße 23
47198,Moerser Straße 63a
45329,Vogelheimer Straße 177
90427,Wetzendorfer Straße 230
76307,Benzstraße 5
86154,Augustastraße 26
44328,Fellhammerstraße 3
47166,Schreckerstraße 11
47055,Eschenstraße 127
58453,Annenstraße 5
30449,Hallermünder Straße 2
25335,Geschwister-Scholl-Straße 10
72574,Beim Bad 16
49377,Große Straße 39
26160,Reihdamm 33
68307,Webereistraße 26
30559,Anderter Straße 115
40227,Kruppstraße 58
85354,Unterer Graben 9
14467,Jägerstraße 15
81737,Stemplingeranger 12
54292,Paulinstraße 73
72511,Hauptstraße 9
29525,Schuhstraße 5
24768,Lilienstraße 27
50968,Bonner Straße 335
22043,Öjendorfer Damm 45A
50674,Hochstadenstraße 35
49377,Oldenburger Straße 37
60433,Maybachstraße 12
13405,Uranusweg 3
32423,Am Rathaus 28
49084,Mindener Straße 31
33098,An der Alten Synagoge 4
37083,Geismar Landstraße 38a
44892,Unterstraße 121
66119,Saargemünder Straße 97
53111,Bornheimer Straße 92
42857,Reinshagener Straße 70
22459,Niendorfer Marktplatz 5a
37081,Allerstraße 27
46240,Boyer Markt 22
45326,Fundlandstraße 10
58509,Kölner Straße 88
58507,Albrechtstraße 2
37073,Goßlerstraße 4
28876,Am Moor 1
97638,Marktplatz 6
33154,Geseker Straße 43
90489,Bayreuther Straße 36
46282,Händelstraße 14b
71640,Holsteiner Straße 2
10245,Holteistraße 23
29683,Walsroder Straße 4
46397,Münsterstraße 105
75175,Östliche Karl-Friedrich-Straße 72a
66119,Talstraße 56a
10555,Alt-Moabit 49
12159,Moselstraße 1-2
42553,Nevigeser Straße 297
63486,Hauptstraße 14-16
22525,Langenfelder Damm 69
40549,Nikolaus-Knopp-Platz 37
41061,Marktstieg 7
38239,Hainholzweg 2
47445,Lintforter Straße 88
45136,Rellinghauser Straße 331
40721,Kirchhofstraße 7
56075,Zeppelinstraße 29
58511,Schlachthausstraße 7
38102,Leonhardstraße 19
25761,Bahnhofstraße 25a
10999,Wiener Straße 62
46535,Wilhelm-Lantermann-Straße 55
10117,Friedrichstraße 149
90763,Flößaustraße 91
42555,Bonsfelder Straße 109
50674,Aachener Straße 31
22767,Große Elbstraße 133
01307,Fiedlerstraße 3
22885,Willinghusener Landstraße 38a
44319,Asselner Hellweg 133
24939,Neustadt 55
13189,Jenny-Lind-Straße 7
47799,Bahnstraße 17
50823,Subbelrather Straße 117
37079,Holtenser Landstraße 1-3
51469,Paffrather Straße 318
48282,Rheiner Straße 17
58119,Lindenbergstraße 5
08468,Weststraße 35
22307,Fuhlsbüttler Straße 173
97702,Riemenschneiderstraße 3
30165,Vahrenwalder Straße 99
52062,Büchel 6
36043,Schumannstraße 7a
50937,Sülzburgstraße 201
01099,Bischofsweg 26
70499,Solitudestraße 305
01309,Merseburger Straße 1
28215,Hemmstraße 141
27578,Langener Landstraße 266
33397,Rathausstraße 11
33813,Stukenbrocker Weg 7
50169,Hauptstraße 145
45147,Gemarkenstraße 121
58507,Knapper Straße 52
45770,Lehmbecker Pfad 1
10585,Wilmersdorfer Straße 107a
12627,Quedlinburger Straße 16
72074,Alberstraße 16
13597,Ruhlebener Straße 18
10785,Kurfürstenstraße 152
29221,Am Heiligen Kreuz 33
10823,Belziger Straße 73
32825,Heutorstraße 21
49419,Hauptstraße 49
22045,Ahrensburger Straße 110
48431,Catenhorner Straße 27
88239,Ebnetstraße 1
22045,Ahrensburger Straße 132a
38442,Schulzen Hof 22
81825,Feldbergstraße 90
45277,Überruhrstraße 387
33104,Bielefelder Straße 4
66879,Hauptstraße 92
61130,Große Gasse 35
58511,Kluser Straße 17
22393,Saseler Chaussee 160
14776,Große Gartenstraße 45
20355,Wexstraße 23
99510,Bahnhofstraße 4
25436,Gerberstraße 2-4
64560,Bahnhofsallee 14
22087,Landwehr 19
30453,Wunstorfer Landstraße 69
12587,Bölschestraße 121
50674,Engelbertstraße 3
45659,Rottstraße 6
26133,Cloppenburger Straße 449c
58710,Lendringser Hauptstraße 14
28203,Bismarckstraße 141
68165,Seckenheimer Straße 36a
22303,Mühlenkamp 19
12051,Silbersteinstraße 3
22459,Tibarg 34
10117,Reinhardtstraße 27d
10367,Josef-Orlopp-Straße 89-91
22041,Ahrensburger Straße 132a
33813,Simonsplatz 8
35039,Zimmermannstraße 1
48477,Ibbenbürener Straße 2
28329,Eislebener Straße 64
13591,Stieglakeweg 21
57080,Eiserfelder Straße 285
10777,Welserstraße 27
21244,Königsberger Straße 9
66701,Kapellenstraße 71
56068,Hohenzollernstraße 130
58675,Urbecker Straße 19-21
22359,Kattjahren 24
28309,Diedrich-Wilkens-Straße 106
74080,Ludwigsburger Straße 22
13055,Hauptstraße 9-10
10627,Kaiser-Friedrich-Straße 34
50676,Fleischmengergasse 59
59425,Friedrich-Ebert-Straße 7a
97072,Am Exerzierplatz 6
42551,Deller Straße 41
45141,Ernestinenstraße 27
21502,Bergedorfer Straße 34
41539,Helbüchelstraße 28
25474,Alter Kirchweg 37
32427,Königstraße 88
64297,Eberstädter Marktstraße 7
25826,Dorfstraße 20
55411,Saarlandstraße 335
44339,Bredenbeckstraße 1
76855,Hauptstraße 19
45276,Steeler Bergstraße 2
60327,Mainzer Landstraße 168
40219,Hammer Straße 19
82152,Fraunhoferstraße 7
66538,Wellesweilerstraße 214
38448,Lange Straße 25
10117,Charlottenstraße 56
40476,Münsterstraße 81
44787,Massenbergstraße 9
33739,Beckendorfstraße 12a
38259,Braunschweiger Straße 2a
10247,Voigtstraße 32
38440,Seilerstraße 7
12439,Schnellerstraße 86
22761,Gasstraße 2
34117,Kurfürstenstraße 6
60489,Rödelheimer Landstraße 204
80797,Schleißheimer Straße 92
53721,Hauptstraße 66
22297,Alsterdorfer Straße 263
39539,Hinter der Kirche 4
45966,Beethovenstraße 1
29568,Hauptstraße 31
50827,Venloer Straße 847
40629,Staufenplatz 5a
65936,Westerbachstraße 291
10317,Lückstraße 45
58644,Untergrüner Straße 8
29378,Bahnhofstraße 48
26382,Ebertstraße 154
80804,Rümannstraße 11
53332,Adenauerallee 31
44575,Herner Straße 95
59379,Kreisstraße 32
81735,Peschelanger 13
39114,Berliner Chaussee 53
52146,Kaiserstraße 56
45657,Hertener Straße 30a
32105,Stauteichstraße 5
48159,An der Germania Brauerei 4
47169,Weseler Straße 137
88483,Hauptstraße 27
04318,Theodor-Neubauer-Straße 29
84489,Herderstraße 9
68199,Rheingoldstraße 78
48431,Salzbergener Straße 1
86157,Metzstraße 19
08371,Wehrstraße 12
13469,Oraniendamm 59
10178,Münzstraße 1
44795,Karl-Friedrich-Straße 104
20251,Martinistraße 5
80802,Occamstraße 1
22399,Harksheider Straße 10
53639,Bahnhofstraße 23
12055,Braunschweiger Straße 12
10625,Leibnizstraße 20
40217,Friedrichstraße 118
12351,Rudower Straße 1
10829,Kolonnenstraße 45
59174,Südkamener Straße 60
49124,Klöcknerstraße 2
37671,Stummrigestraße 10-14
87437,Ludwigstraße 42
50259,Venloer Straße 549
54290,Saarstraße 57
47445,Lintforter Straße 116c
51061,Paulinenhofstraße 8
14169,Berliner Straße 1-3
42651,Am Neumarkt 17
52064,Jakobstraße 126
48231,Dreibrückenstraße 1
23795,Hamburger Straße 68
45257,Kupferdreher Straße 184
44149,Auf der Linnert 8
45964,Hochstraße 36
29323,Am Salzberg 5
33607,Heeper Straße 108
99084,Trommsdorffstraße 17
38100,Langer Hof 6-8
49163,Bremer Straße 5
89233,Leipheimer Straße 39
12207,Ostpreußendamm 120a
12109,Mariendorfer Damm 101
69118,Kleingemünder Straße 72/8
38226,In den Blumentriften 13
02625,Steinstraße 9
70736,Bühlstraße 138
38440,Kleiststraße 29
18233,Am Markt 4
57368,Kölner Straße 29
82216,Aufkirchner Straße 24
14169,Onkel-Tom-Straße 1
97753,Am Tiefen Weg 5
85435,Münchener Straße 1A
13088,Berliner Allee 130
31275,Sedanplatz 2
16225,Eisenbahnstraße 14
39108,Liebknechtstraße 30
